,Unnamed: 0,player,age,days/week,run_type,km/day,shoes_type,place,mileage,wear_rate_tolerate,hurt_rate
49,49,50,16,7,E,42,Badminton,playground,229,0.89,0.14
50,50,51,73,1,D,23,Basketball,playground,373,0.46,0.81
51,51,52,71,7,E,42,Badminton,street,449,0.28,0.99
52,52,53,78,4,D,23,Basketball,Forest,360,0.65,0.91
53,53,54,74,2,B,7,Badminton,park,308,0.23,0.99
54,54,55,16,7,E,42,Running,street,518,0.67,0.17
55,55,56,56,7,E,42,Running,Forest,394,0.94,0.76
56,56,57,55,5,D,21,Running,Forest,202,0.58,0.68
57,57,58,45,5,C,18,Badminton,grassland,134,0.61,0.48
58,58,59,26,1,C,11,Running,park,550,0.16,0.07
59,59,60,41,4,B,1,Badminton,park,437,0.28,0.41
60,60,61,19,7,E,42,Running,grassland,210,0.77,0.08
61,61,62,19,2,C,14,Running,street,721,0.78,0.04
62,62,63,43,7,E,42,Badminton,Forest,182,0.62,0.57
63,63,64,70,0,A,0,Basketball,street,617,0.0,0.0
64,64,65,25,7,E,42,Running,street,715,0.12,0.07
65,65,66,57,0,A,0,Basketball,playground,390,0.0,0.0
66,66,67,57,7,E,42,Running,park,610,0.96,0.62
67,67,68,45,6,D,25,Basketball,park,785,0.77,0.59
68,68,69,40,5,B,4,Badminton,street,355,0.67,0.36
69,69,70,37,2,B,4,Badminton,street,465,0.51,0.34
70,70,71,33,7,E,42,Basketball,park,592,0.69,0.23
71,71,72,36,2,B,4,Badminton,playground,278,0.42,0.21
72,72,73,72,7,E,42,Running,street,609,0.65,0.99
73,73,74,30,7,E,42,Badminton,playground,383,0.17,0.1
74,74,75,68,3,C,17,Basketball,Forest,398,0.21,0.91
75,75,76,75,3,B,4,Badminton,Forest,182,0.3,0.94
76,76,77,59,3,C,11,Running,grassland,257,0.44,0.78
77,77,78,35,7,E,42,Basketball,grassland,384,0.66,0.25
78,78,79,59,4,C,19,Running,Forest,244,0.38,0.64
79,79,80,29,6,D,28,Badminton,playground,287,0.21,0.07
80,80,81,76,7,E,42,Basketball,street,644,0.96,0.95
81,81,82,40,1,D,29,Running,grassland,345,0.53,0.35
82,82,83,68,1,C,19,Badminton,grassland,138,0.53,0.98
83,83,84,74,7,E,42,Running,playground,499,0.85,0.89
84,84,85,56,7,E,42,Running,grassland,392,0.92,0.65
85,85,86,47,6,C,16,Running,playground,497,0.42,0.47
86,86,87,29,7,E,42,Badminton,park,366,0.77,0.03
87,87,88,19,4,D,26,Running,street,594,0.3,0.03
88,88,89,61,0,A,0,Running,grassland,382,0.0,0.0
89,89,90,27,0,A,0,Running,park,579,0.0,0.0
90,90,91,70,3,D,26,Badminton,playground,358,0.97,0.98
91,91,92,51,1,D,21,Badminton,playground,202,0.82,0.65
92,92,93,54,2,C,17,Badminton,Forest,118,0.35,0.75
93,93,94,47,7,E,42,Running,street,721,0.43,0.54
94,94,95,54,4,B,1,Badminton,Forest,148,1.0,0.68
95,95,96,21,4,B,7,Basketball,playground,318,0.54,0.16
96,96,97,26,2,B,3,Basketball,park,544,0.36,0.06
97,97,98,29,7,E,42,Badminton,street,465,0.95,0.13
98,98,99,43,7,E,42,Badminton,Forest,114,0.64,0.55
99,99,100,45,3,B,1,Basketball,street,589,0.87,0.49
100,100,101,37,7,E,42,Basketball,grassland,304,0.7,0.29
101,101,102,35,7,E,42,Badminton,playground,201,0.84,0.33
102,102,103,61,7,E,42,Running,park,757,0.58,0.95
103,103,104,37,0,A,0,Running,grassland,323,0.0,0.0
104,104,105,71,7,E,42,Badminton,street,324,0.65,0.87
105,105,106,17,4,C,12,Badminton,street,476,0.99,0.18
106,106,107,17,7,E,42,Basketball,street,675,0.98,0.14
107,107,108,69,7,E,42,Basketball,Forest,265,0.29,0.92
108,108,109,46,7,E,42,Basketball,playground,397,0.54,0.44
109,109,110,54,7,E,42,Basketball,Forest,393,0.66,0.62
110,110,111,24,7,E,42,Running,park,646,0.75,0.15
111,111,112,74,3,C,11,Badminton,park,430,0.76,0.81
112,112,113,73,7,E,42,Badminton,Forest,173,0.76,0.97
113,113,114,51,0,A,0,Running,park,788,0.0,0.0
114,114,115,68,6,C,19,Running,park,699,0.11,0.84
115,115,116,60,7,E,42,Badminton,playground,239,0.94,0.61
116,116,117,69,4,C,11,Basketball,grassland,339,0.41,0.93
117,117,118,69,7,E,42,Badminton,Forest,113,0.51,0.92
118,118,119,51,5,B,3,Badminton,street,370,0.99,0.62
119,119,120,55,6,C,19,Badminton,playground,258,0.76,0.75
120,120,121,43,6,D,21,Running,Forest,290,0.79,0.5
121,121,122,59,7,E,42,Running,park,732,0.3,0.8
122,122,123,65,0,A,0,Running,street,736,0.0,0.0
123,123,124,78,7,E,42,Badminton,playground,275,0.77,0.8
124,124,125,30,3,B,3,Running,playground,378,0.18,0.17
125,125,126,43,7,E,42,Basketball,park,635,0.41,0.47
126,126,127,64,7,E,42,Badminton,Forest,137,0.27,0.95
127,127,128,41,2,B,6,Running,grassland,376,0.76,0.43
128,128,129,38,3,B,4,Badminton,grassland,161,0.84,0.22
129,129,130,54,0,A,0,Running,playground,305,0.0,0.0
130,130,131,55,3,D,22,Basketball,grassland,362,0.47,0.75
131,131,132,61,7,E,42,Basketball,park,551,0.71,0.81
132,132,133,15,0,A,0,Basketball,grassland,353,0.0,0.0
133,133,134,72,0,A,0,Running,street,658,0.0,0.0
134,134,135,39,1,B,3,Basketball,park,766,0.45,0.33
135,135,136,46,7,E,42,Badminton,grassland,159,0.17,0.41
136,136,137,44,1,D,23,Basketball,park,771,0.41,0.45
137,137,138,76,7,E,42,Badminton,street,318,0.11,0.95
138,138,139,55,7,E,42,Running,park,525,0.78,0.74
139,139,140,77,7,E,42,Basketball,Forest,359,0.58,0.87
140,140,141,37,7,E,42,Running,playground,488,0.67,0.32
141,141,142,71,2,D,26,Basketball,street,677,0.3,0.83
142,142,143,67,7,E,42,Badminton,Forest,162,0.76,0.95
143,143,144,60,7,E,42,Running,grassland,290,0.28,0.77
144,144,145,46,4,C,14,Badminton,street,352,0.69,0.49
145,145,146,78,7,E,42,Running,grassland,240,0.26,0.94
146,146,147,79,0,A,0,Basketball,street,793,0.0,0.0
147,147,148,29,7,E,42,Running,grassland,312,0.32,0.16
148,148,149,79,6,D,25,Basketball,grassland,345,0.81,0.98
149,149,150,23,7,E,42,Basketball,Forest,232,0.81,0.06
150,150,151,79,0,A,0,Badminton,playground,234,0.0,0.0
151,151,152,69,7,E,42,Running,playground,462,0.74,0.93
152,152,153,38,4,B,7,Basketball,grassland,277,0.29,0.33
153,153,154,45,2,C,12,Basketball,Forest,365,0.97,0.58
154,154,155,46,7,E,42,Running,street,747,0.68,0.49
155,155,156,43,7,E,42,Basketball,street,765,0.27,0.57
156,156,157,58,6,B,9,Badminton,park,462,0.47,0.6
157,157,158,74,1,D,21,Running,park,715,0.86,0.93
158,158,159,30,1,C,17,Basketball,Forest,280,0.57,0.15
159,159,160,27,1,B,2,Badminton,grassland,174,0.47,0.14
160,160,161,45,0,A,0,Basketball,street,705,0.0,0.0
161,161,162,20,7,E,42,Basketball,park,721,0.24,0.1
162,162,163,71,7,E,42,Basketball,playground,490,0.22,0.85
163,163,164,55,3,D,27,Basketball,street,577,0.44,0.78
164,164,165,19,3,C,17,Badminton,grassland,161,0.86,0.1
165,165,166,25,4,C,18,Running,Forest,366,0.15,0.03
166,166,167,47,2,C,18,Badminton,playground,370,0.47,0.5
167,167,168,45,4,C,12,Running,street,629,0.53,0.47
168,168,169,52,7,E,42,Basketball,playground,376,0.83,0.73
169,169,170,75,5,D,24,Running,park,662,0.88,0.96
170,170,171,36,0,A,0,Basketball,playground,323,0.0,0.0
171,171,172,44,7,E,42,Running,Forest,262,0.62,0.41
172,172,173,26,0,A,0,Running,Forest,352,0.0,0.0
173,173,174,77,7,E,42,Badminton,street,418,0.94,0.93
174,174,175,60,6,D,24,Basketball,Forest,370,0.97,0.68
175,175,176,72,7,E,42,Badminton,grassland,172,0.64,0.88
176,176,177,17,0,A,0,Running,street,534,0.0,0.0
177,177,178,38,5,C,12,Running,grassland,260,0.35,0.32
178,178,179,51,2,B,3,Running,grassland,309,0.2,0.64
179,179,180,47,0,A,0,Running,playground,401,0.0,0.0
180,180,181,69,7,E,42,Badminton,park,354,0.25,0.89
181,181,182,44,6,C,19,Badminton,Forest,116,0.73,0.56
182,182,183,32,6,B,7,Badminton,park,392,0.89,0.25
183,183,184,15,5,B,9,Badminton,park,353,0.67,0.11
184,184,185,29,7,E,42,Basketball,street,617,0.27,0.08
185,185,186,71,7,E,42,Badminton,street,346,0.5,0.85
186,186,187,65,7,E,42,Basketball,playground,454,0.51,0.81
187,187,188,48,4,B,6,Running,park,799,0.87,0.49
188,188,189,53,6,D,23,Running,grassland,294,0.38,0.72
189,189,190,33,7,E,42,Basketball,playground,485,0.34,0.32
190,190,191,22,7,E,42,Badminton,street,333,0.23,0.18
191,191,192,40,3,C,16,Basketball,playground,422,0.15,0.31
192,192,193,79,0,A,0,Basketball,street,584,0.0,0.0
193,193,194,42,7,E,42,Badminton,grassland,162,0.84,0.41
194,194,195,17,7,E,42,Badminton,playground,268,0.48,0.11
195,195,196,62,6,C,17,Basketball,park,573,0.67,0.89
196,196,197,56,0,A,0,Running,grassland,384,0.0,0.0
197,197,198,30,7,E,42,Running,park,532,0.43,0.08
198,198,199,30,4,C,13,Basketball,grassland,307,0.37,0.19
199,199,200,72,4,B,2,Basketball,Forest,234,0.31,0.98
200,200,201,76,1,C,11,Running,playground,306,0.18,0.9
201,201,202,58,7,E,42,Running,Forest,354,0.92,0.63
202,202,203,26,7,E,42,Running,park,732,0.91,0.04
203,203,204,77,5,D,29,Running,park,742,0.53,0.89
204,204,205,49,7,E,42,Running,grassland,349,0.35,0.51
205,205,206,15,0,A,0,Badminton,street,363,0.0,0.0
206,206,207,66,6,B,2,Badminton,Forest,109,0.7,0.81
207,207,208,15,6,B,3,Running,grassland,282,0.85,0.1
208,208,209,56,0,A,0,Basketball,street,601,0.0,0.0
209,209,210,26,0,A,0,Running,grassland,207,0.0,0.0
210,210,211,34,0,A,0,Badminton,street,420,0.0,0.0
211,211,212,44,5,C,19,Badminton,grassland,154,0.65,0.57
212,212,213,42,7,E,42,Running,park,550,0.15,0.53
213,213,214,68,5,D,25,Badminton,park,465,0.76,0.82
214,214,215,68,2,D,26,Basketball,Forest,292,0.6,0.98
215,215,216,50,7,E,42,Basketball,playground,433,0.85,0.45
216,216,217,46,7,E,42,Running,park,523,0.39,0.46
217,217,218,17,0,A,0,Running,grassland,255,0.0,0.0
218,218,219,48,3,B,6,Running,playground,492,0.36,0.57
219,219,220,49,7,E,42,Running,playground,425,0.79,0.46
220,220,221,51,7,E,42,Basketball,playground,439,0.63,0.71
221,221,222,77,0,A,0,Running,grassland,337,0.0,0.0
222,222,223,55,6,D,22,Basketball,street,608,0.23,0.6
223,223,224,40,5,D,28,Badminton,playground,270,0.91,0.22
224,224,225,57,4,B,9,Running,street,646,0.39,0.64
225,225,226,55,0,A,0,Basketball,Forest,374,0.0,0.0
226,226,227,73,0,A,0,Badminton,park,385,0.0,0.0
227,227,228,75,7,E,42,Basketball,park,619,0.61,0.98
228,228,229,66,7,E,42,Running,playground,340,0.74,0.82
229,229,230,56,7,E,42,Running,park,794,0.98,0.66
230,230,231,49,0,A,0,Basketball,grassland,332,0.0,0.0
231,231,232,21,7,E,42,Basketball,playground,304,0.79,0.15
232,232,233,45,7,E,42,Badminton,street,469,0.44,0.45
233,233,234,37,1,D,25,Running,Forest,300,0.65,0.31
234,234,235,74,7,E,42,Badminton,Forest,140,0.49,1.0
235,235,236,53,7,E,42,Badminton,grassland,175,0.64,0.76
236,236,237,35,7,E,42,Running,playground,446,0.18,0.3
237,237,238,30,1,C,12,Badminton,playground,336,0.67,0.17
238,238,239,20,0,A,0,Badminton,playground,335,0.0,0.0
239,239,240,79,6,C,14,Badminton,street,446,0.8,0.86
240,240,241,67,0,A,0,Basketball,street,784,0.0,0.0
241,241,242,47,7,E,42,Running,park,782,0.54,0.51
242,242,243,30,6,C,19,Basketball,street,594,0.66,0.16
243,243,244,65,7,E,42,Basketball,park,710,0.83,0.98
244,244,245,44,3,D,25,Basketball,park,741,0.9,0.45
245,245,246,30,7,E,42,Running,playground,436,0.74,0.13
246,246,247,25,7,E,42,Badminton,park,463,0.16,0.13
247,247,248,23,2,B,2,Badminton,grassland,184,0.54,0.08
248,248,249,42,1,C,19,Badminton,Forest,133,0.72,0.6
249,249,250,34,6,B,3,Badminton,grassland,189,0.69,0.21
250,250,251,77,4,B,7,Running,Forest,318,0.67,0.98
251,251,252,65,4,C,15,Badminton,playground,365,0.33,0.9
252,252,253,61,3,D,28,Badminton,Forest,194,0.75,0.91
253,253,254,28,5,B,2,Running,playground,402,0.65,0.06
254,254,255,68,0,A,0,Running,park,529,0.0,0.0
255,255,256,22,6,D,24,Badminton,Forest,198,0.58,0.13
256,256,257,26,2,D,26,Badminton,grassland,149,0.94,0.17
257,257,258,75,7,E,42,Badminton,playground,329,0.24,0.8
258,258,259,73,7,E,42,Basketball,park,511,0.49,0.92
259,259,260,53,0,A,0,Running,park,669,0.0,0.0
260,260,261,33,7,E,42,Basketball,Forest,377,0.11,0.25
261,261,262,55,1,B,8,Badminton,grassland,140,0.13,0.65
262,262,263,38,6,C,18,Badminton,Forest,143,0.13,0.27
263,263,264,18,6,D,22,Running,Forest,330,0.99,0.18
264,264,265,75,3,D,28,Running,Forest,282,0.47,0.87
265,265,266,27,7,E,42,Badminton,park,313,0.16,0.09
266,266,267,78,7,E,42,Badminton,grassland,128,0.11,0.82
267,267,268,54,1,C,17,Basketball,park,546,0.14,0.6
268,268,269,66,7,E,42,Running,Forest,308,0.69,0.94
269,269,270,66,3,D,24,Running,Forest,271,0.6,0.8
270,270,271,58,4,D,23,Badminton,street,324,0.44,0.68
271,271,272,40,2,B,4,Basketball,street,520,0.7,0.27
272,272,273,19,0,A,0,Basketball,street,519,0.0,0.0
273,273,274,61,7,E,42,Basketball,playground,323,0.13,0.82
274,274,275,59,7,E,42,Badminton,grassland,137,0.78,0.7
275,275,276,49,7,E,42,Basketball,grassland,317,0.76,0.44
276,276,277,19,3,D,28,Basketball,street,669,0.52,0.07
277,277,278,55,4,D,26,Basketball,Forest,213,0.44,0.65
278,278,279,24,2,B,2,Running,park,760,0.86,0.03
279,279,280,60,7,E,42,Running,grassland,304,0.37,0.72
280,280,281,45,7,E,42,Running,park,564,0.31,0.52
281,281,282,34,2,D,27,Basketball,Forest,350,0.45,0.23
282,282,283,38,1,D,23,Running,street,757,0.61,0.35
283,283,284,54,7,E,42,Basketball,street,506,0.74,0.71
284,284,285,27,7,E,42,Basketball,Forest,399,0.42,0.13
285,285,286,21,7,E,42,Badminton,park,450,0.39,0.17
286,286,287,43,7,E,42,Badminton,grassland,109,0.22,0.59
287,287,288,48,7,E,42,Running,street,535,0.59,0.53
288,288,289,69,6,B,1,Basketball,grassland,222,0.4,0.96
289,289,290,67,5,D,28,Running,playground,436,0.41,0.99
290,290,291,16,7,E,42,Badminton,Forest,101,0.23,0.0
291,291,292,24,7,E,42,Running,street,615,0.56,0.02
292,292,293,65,0,A,0,Basketball,street,621,0.0,0.0
293,293,294,23,0,A,0,Running,street,579,0.0,0.0
294,294,295,46,3,D,24,Badminton,playground,294,0.31,0.42
295,295,296,51,1,C,13,Basketball,playground,370,0.95,0.75
296,296,297,20,0,A,0,Badminton,street,326,0.0,0.0
297,297,298,52,3,C,15,Badminton,grassland,131,0.41,0.8
298,298,299,54,7,E,42,Badminton,Forest,181,0.55,0.65
299,299,300,56,3,D,22,Running,street,574,0.74,0.74
